::1 - - [13/Dec/2016:06:16:42 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/reg" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:42 +0000] "GET /stylesheets/bootstrap-responsive.css HTTP/1.1" 304 - "http://localhost:3000/reg" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:42 +0000] "GET /javascripts/jquery-2.1.4.min.js HTTP/1.1" 304 - "http://localhost:3000/reg" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:42 +0000] "GET /javascripts/bootstrap.js HTTP/1.1" 304 - "http://localhost:3000/reg" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:44 +0000] "GET /login HTTP/1.1" 304 - "http://localhost:3000/reg" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:44 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:44 +0000] "GET /stylesheets/bootstrap-responsive.css HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:44 +0000] "GET /javascripts/jquery-2.1.4.min.js HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:44 +0000] "GET /javascripts/bootstrap.js HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:48 +0000] "POST /login HTTP/1.1" 302 56 "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:48 +0000] "GET /login HTTP/1.1" 200 1814 "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:48 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:48 +0000] "GET /stylesheets/bootstrap-responsive.css HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:48 +0000] "GET /javascripts/jquery-2.1.4.min.js HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:48 +0000] "GET /javascripts/bootstrap.js HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:55 +0000] "POST /login HTTP/1.1" 302 56 "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:55 +0000] "GET /login HTTP/1.1" 200 1805 "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:55 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:55 +0000] "GET /stylesheets/bootstrap-responsive.css HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:55 +0000] "GET /javascripts/jquery-2.1.4.min.js HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:55 +0000] "GET /javascripts/bootstrap.js HTTP/1.1" 304 - "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:00 +0000] "POST /login HTTP/1.1" 302 46 "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:00 +0000] "GET / HTTP/1.1" 200 1640 "http://localhost:3000/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:00 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:00 +0000] "GET /stylesheets/bootstrap-responsive.css HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:00 +0000] "GET /javascripts/jquery-2.1.4.min.js HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:00 +0000] "GET /javascripts/bootstrap.js HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:00 +0000] "GET /img/glyphicons-halflings-white.png HTTP/1.1" 304 - "http://localhost:3000/stylesheets/bootstrap.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:04 +0000] "GET /u/zs HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:17:04 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/u/zs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
